dataset,N,N_indexed,roles,users,shared_fraction,exception_rate,base_graph_bytes,vector_store_bytes,predicate_table_bytes,exception_bitmap_bytes,reverse_adjacency_bytes,bypass_overlay_bytes,key_metadata_bytes,audit_log_metadata_bytes,alignment_padding_bytes,total_lethe_bytes,per_role_index_bytes,per_user_index_bytes,memory_ratio_vs_shared,memory_ratio_vs_per_role,memory_ratio_vs_per_user
LegalBench-RAG,1200000,1200000,500,10000,0.8,0.1,7124582400,4987207680,77501682,35622912,1396418150,316331458,21373747,9974415,36066383,9017871147,3134816256000,62696325120000,1.0,0.00287668,0.0001438341
LegalBench-RAG,1200000,1200000,500,10000,0.8,0.2,7124582400,4987207680,81776432,56996659,1396418150,361928785,21373747,12824248,41766049,9097666470,3134816256000,62696325120000,1.0,0.00290214,0.0001451069
LegalBench-RAG,1200000,1200000,500,10000,0.8,0.5,7124582400,4987207680,94600680,121117900,1396418150,498720768,21373747,21373747,58865047,9337052439,3134816256000,62696325120000,1.0,0.0029785,0.000148925
LegalBench-RAG,1200000,1200000,500,10000,0.95,0.0,7124582400,4987207680,73226933,14249164,1417791897,308138188,21373747,7124582,33359042,8999845953,3241684991999,62696325120000,1.0,0.00277629,0.0001435466
LegalBench-RAG,1200000,1200000,500,10000,0.95,0.01,7124582400,4987207680,73654408,16386539,1417791897,313552871,21373747,7409565,33997405,9008748832,3241684991999,62696325120000,1.0,0.00277903,0.0001436886
LegalBench-RAG,1200000,1200000,500,10000,0.95,0.05,7124582400,4987207680,75364308,24936038,1417791897,335211601,21373747,8549498,36550855,9044360344,3241684991999,62696325120000,1.0,0.00279002,0.0001442566
LegalBench-RAG,1200000,1200000,500,10000,0.95,0.1,7124582400,4987207680,77501682,35622912,1417791897,362285015,21373747,9974415,39742668,9088874736,3241684991999,62696325120000,1.0,0.00280375,0.0001449666
LegalBench-RAG,1200000,1200000,500,10000,0.95,0.2,7124582400,4987207680,81776432,56996659,1417791897,416431841,21373747,12824248,46126294,9177903518,3241684991999,62696325120000,1.0,0.00283121,0.0001463866
LegalBench-RAG,1200000,1200000,500,10000,0.95,0.5,7124582400,4987207680,94600680,121117900,1417791897,578872320,21373747,21373747,65277171,9444989862,3241684991999,62696325120000,1.0,0.00291361,0.0001506466
LegalBench-RAG,1200000,1200000,500,100000,0.2,0.0,7124582400,4987207680,73226933,14249164,1310923161,121117900,21373747,7124582,18397419,8690995306,2707341312000,626963251200000,1.0,0.00321016,1.3862e-05
LegalBench-RAG,1200000,1200000,500,100000,0.2,0.01,7124582400,4987207680,73654408,16386539,1310923161,122257833,21373747,7409565,18693802,8695281455,2707341312000,626963251200000,1.0,0.00321174,1.38689e-05
LegalBench-RAG,1200000,1200000,500,100000,0.2,0.05,7124582400,4987207680,75364308,24936038,1310923161,126817566,21373747,8549498,19879332,8712426050,2707341312000,626963251200000,1.0,0.00321807,1.38962e-05
LegalBench-RAG,1200000,1200000,500,100000,0.2,0.1,7124582400,4987207680,77501682,35622912,1310923161,132517232,21373747,9974415,21361245,8733856794,2707341312000,626963251200000,1.0,0.00322599,1.39304e-05
LegalBench-RAG,1200000,1200000,500,100000,0.2,0.2,7124582400,4987207680,81776432,56996659,1310923161,143916564,21373747,12824248,24325072,8776718283,2707341312000,626963251200000,1.0,0.00324182,1.39988e-05
LegalBench-RAG,1200000,1200000,500,100000,0.2,0.5,7124582400,4987207680,94600680,121117900,1310923161,178114560,21373747,21373747,33216550,8905302745,2707341312000,626963251200000,1.0,0.00328932,1.42039e-05
LegalBench-RAG,1200000,1200000,500,100000,0.5,0.0,7124582400,4987207680,73226933,14249164,1353670656,195926016,21373747,7124582,24382068,8814535566,2921078784000,626963251200000,1.0,0.00301756,1.40591e-05
LegalBench-RAG,1200000,1200000,500,100000,0.5,0.01,7124582400,4987207680,73654408,16386539,1353670656,198775848,21373747,7409565,24815243,8820668406,2921078784000,626963251200000,1.0,0.00301966,1.40689e-05
LegalBench-RAG,1200000,1200000,500,100000,0.5,0.05,7124582400,4987207680,75364308,24936038,1353670656,210175180,21373747,8549498,26547941,8845199768,2921078784000,626963251200000,1.0,0.00302806,1.4108e-05
LegalBench-RAG,1200000,1200000,500,100000,0.5,0.1,7124582400,4987207680,77501682,35622912,1353670656,224424345,21373747,9974415,28713814,8875863971,2921078784000,626963251200000,1.0,0.00303856,1.41569e-05
LegalBench-RAG,1200000,1200000,500,100000,0.5,0.2,7124582400,4987207680,81776432,56996659,1353670656,252922675,21373747,12824248,33045561,8937192378,2921078784000,626963251200000,1.0,0.00305955,1.42547e-05
LegalBench-RAG,1200000,1200000,500,100000,0.5,0.5,7124582400,4987207680,94600680,121117900,1353670656,338417664,21373747,21373747,46040799,9121177593,2921078784000,626963251200000,1.0,0.00312254,1.45482e-05
LegalBench-RAG,1200000,1200000,500,100000,0.8,0.0,7124582400,4987207680,73226933,14249164,1396418150,270734131,21373747,7124582,30366718,8938075825,3134816256000,626963251200000,1.0,0.00285123,1.42561e-05
LegalBench-RAG,1200000,1200000,500,100000,0.8,0.01,7124582400,4987207680,73654408,16386539,1396418150,275293863,21373747,7409565,30936684,8946055356,3134816256000,626963251200000,1.0,0.00285377,1.42689e-05
LegalBench-RAG,1200000,1200000,500,100000,0.8,0.05,7124582400,4987207680,75364308,24936038,1396418150,293532794,21373747,8549498,33216550,8977973485,3134816256000,626963251200000,1.0,0.00286396,1.43198e-05
LegalBench-RAG,1200000,1200000,500,100000,0.8,0.1,7124582400,4987207680,77501682,35622912,1396418150,316331458,21373747,9974415,36066383,9017871147,3134816256000,626963251200000,1.0,0.00287668,1.43834e-05
LegalBench-RAG,1200000,1200000,500,100000,0.8,0.2,7124582400,4987207680,81776432,56996659,1396418150,361928785,21373747,12824248,41766049,9097666470,3134816256000,626963251200000,1.0,0.00290214,1.45107e-05
LegalBench-RAG,1200000,1200000,500,100000,0.8,0.5,7124582400,4987207680,94600680,121117900,1396418150,498720768,21373747,21373747,58865047,9337052439,3134816256000,626963251200000,1.0,0.0029785,1.48925e-05
LegalBench-RAG,1200000,1200000,500,100000,0.95,0.0,7124582400,4987207680,73226933,14249164,1417791897,308138188,21373747,7124582,33359042,8999845953,3241684991999,626963251200000,1.0,0.00277629,1.43547e-05
LegalBench-RAG,1200000,1200000,500,100000,0.95,0.01,7124582400,4987207680,73654408,16386539,1417791897,313552871,21373747,7409565,33997405,9008748832,3241684991999,626963251200000,1.0,0.00277903,1.43689e-05
LegalBench-RAG,1200000,1200000,500,100000,0.95,0.05,7124582400,4987207680,75364308,24936038,1417791897,335211601,21373747,8549498,36550855,9044360344,3241684991999,626963251200000,1.0,0.00279002,1.44257e-05
LegalBench-RAG,1200000,1200000,500,100000,0.95,0.1,7124582400,4987207680,77501682,35622912,1417791897,362285015,21373747,9974415,39742668,9088874736,3241684991999,626963251200000,1.0,0.00280375,1.44967e-05
LegalBench-RAG,1200000,1200000,500,100000,0.95,0.2,7124582400,4987207680,81776432,56996659,1417791897,416431841,21373747,12824248,46126294,9177903518,3241684991999,626963251200000,1.0,0.00283121,1.46387e-05
LegalBench-RAG,1200000,1200000,500,100000,0.95,0.5,7124582400,4987207680,94600680,121117900,1417791897,578872320,21373747,21373747,65277171,9444989862,3241684991999,626963251200000,1.0,0.00291361,1.50647e-05
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.0,7124582400,4987207680,78206956,14249164,1310923161,121117900,21373747,7124582,18795821,8696373731,5414682624000,6269632512000,1.0,0.00160607,0.0013870628
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.01,7124582400,4987207680,78634431,16386539,1310923161,122257833,21373747,7409565,19092204,8700659880,5414682624000,6269632512000,1.0,0.00160686,0.0013877464
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.05,7124582400,4987207680,80344331,24936038,1310923161,126817566,21373747,8549498,20277734,8717804475,5414682624000,6269632512000,1.0,0.00161003,0.0013904809
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.1,7124582400,4987207680,82481706,35622912,1310923161,132517232,21373747,9974415,21759647,8739235220,5414682624000,6269632512000,1.0,0.00161399,0.0013938991
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,7124582400,4987207680,86756455,56996659,1310923161,143916564,21373747,12824248,24723474,8782096708,5414682624000,6269632512000,1.0,0.0016219,0.0014007355
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,7124582400,4987207680,99580704,121117900,1310923161,178114560,21373747,21373747,33614952,8910681171,5414682624000,6269632512000,1.0,0.00164565,0.0014212446
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.0,7124582400,4987207680,78206956,14249164,1353670656,195926016,21373747,7124582,24780470,8819913991,5842157568000,6269632512000,1.0,0.0015097,0.0014067673
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.01,7124582400,4987207680,78634431,16386539,1353670656,198775848,21373747,7409565,25213645,8826046831,5842157568000,6269632512000,1.0,0.00151075,0.0014077455
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,7124582400,4987207680,80344331,24936038,1353670656,210175180,21373747,8549498,26946343,8850578193,5842157568000,6269632512000,1.0,0.00151495,0.0014116582
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.1,7124582400,4987207680,82481706,35622912,1353670656,224424345,21373747,9974415,29112216,8881242397,5842157568000,6269632512000,1.0,0.0015202,0.0014165491
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,7124582400,4987207680,86756455,56996659,1353670656,252922675,21373747,12824248,33443962,8942570802,5842157568000,6269632512000,1.0,0.0015307,0.0014263309
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,7124582400,4987207680,99580704,121117900,1353670656,338417664,21373747,21373747,46439201,9126556019,5842157568000,6269632512000,1.0,0.00156219,0.0014556764
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.0,7124582400,4987207680,78206956,14249164,1396418150,270734131,21373747,7124582,30765119,8943454249,6269632512000,6269632512000,1.0,0.00142647,0.0014264718
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.01,7124582400,4987207680,78634431,16386539,1396418150,275293863,21373747,7409565,31335086,8951433781,6269632512000,6269632512000,1.0,0.00142774,0.0014277446
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.05,7124582400,4987207680,80344331,24936038,1396418150,293532794,21373747,8549498,33614952,8983351910,6269632512000,6269632512000,1.0,0.00143284,0.0014328355
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.1,7124582400,4987207680,82481706,35622912,1396418150,316331458,21373747,9974415,36464785,9023249573,6269632512000,6269632512000,1.0,0.0014392,0.0014391991
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.2,7124582400,4987207680,86756455,56996659,1396418150,361928785,21373747,12824248,42164451,9103044895,6269632512000,6269632512000,1.0,0.00145193,0.0014519264
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.5,7124582400,4987207680,99580704,121117900,1396418150,498720768,21373747,21373747,59263449,9342430865,6269632512000,6269632512000,1.0,0.00149011,0.0014901082
LegalBench-RAG,1200000,1200000,1000,1000,0.95,0.0,7124582400,4987207680,78206956,14249164,1417791897,308138188,21373747,7124582,33757444,9005224378,6483369983999,6269632512000,1.0,0.00138897,0.0014363241
LegalBench-RAG,1200000,1200000,1000,1000,0.95,0.01,7124582400,4987207680,78634431,16386539,1417791897,313552871,21373747,7409565,34395807,9014127257,6483369983999,6269632512000,1.0,0.00139035,0.0014377441
LegalBench-RAG,1200000,1200000,1000,1000,0.95,0.05,7124582400,4987207680,80344331,24936038,1417791897,335211601,21373747,8549498,36949257,9049738769,6483369983999,6269632512000,1.0,0.00139584,0.0014434241
LegalBench-RAG,1200000,1200000,1000,1000,0.95,0.1,7124582400,4987207680,82481706,35622912,1417791897,362285015,21373747,9974415,40141070,9094253162,6483369983999,6269632512000,1.0,0.0014027,0.0014505241
LegalBench-RAG,1200000,1200000,1000,1000,0.95,0.2,7124582400,4987207680,86756455,56996659,1417791897,416431841,21373747,12824248,46524696,9183281943,6483369983999,6269632512000,1.0,0.00141644,0.0014647241
LegalBench-RAG,1200000,1200000,1000,1000,0.95,0.5,7124582400,4987207680,99580704,121117900,1417791897,578872320,21373747,21373747,65675573,9450368288,6483369983999,6269632512000,1.0,0.00145763,0.0015073241
LegalBench-RAG,1200000,1200000,1000,10000,0.2,0.0,7124582400,4987207680,78206956,14249164,1310923161,121117900,21373747,7124582,18795821,8696373731,5414682624000,62696325120000,1.0,0.00160607,0.0001387063
LegalBench-RAG,1200000,1200000,1000,10000,0.2,0.01,7124582400,4987207680,78634431,16386539,1310923161,122257833,21373747,7409565,19092204,8700659880,5414682624000,62696325120000,1.0,0.00160686,0.0001387746
LegalBench-RAG,1200000,1200000,1000,10000,0.2,0.05,7124582400,4987207680,80344331,24936038,1310923161,126817566,21373747,8549498,20277734,8717804475,5414682624000,62696325120000,1.0,0.00161003,0.0001390481
LegalBench-RAG,1200000,1200000,1000,10000,0.2,0.1,7124582400,4987207680,82481706,35622912,1310923161,132517232,21373747,9974415,21759647,8739235220,5414682624000,62696325120000,1.0,0.00161399,0.0001393899
LegalBench-RAG,1200000,1200000,1000,10000,0.2,0.2,7124582400,4987207680,86756455,56996659,1310923161,143916564,21373747,12824248,24723474,8782096708,5414682624000,62696325120000,1.0,0.0016219,0.0001400735
LegalBench-RAG,1200000,1200000,1000,10000,0.2,0.5,7124582400,4987207680,99580704,121117900,1310923161,178114560,21373747,21373747,33614952,8910681171,5414682624000,62696325120000,1.0,0.00164565,0.0001421245
LegalBench-RAG,1200000,1200000,1000,10000,0.5,0.0,7124582400,4987207680,78206956,14249164,1353670656,195926016,21373747,7124582,24780470,8819913991,5842157568000,62696325120000,1.0,0.0015097,0.0001406767
LegalBench-RAG,1200000,1200000,1000,10000,0.5,0.01,7124582400,4987207680,78634431,16386539,1353670656,198775848,21373747,7409565,25213645,8826046831,5842157568000,62696325120000,1.0,0.00151075,0.0001407745
LegalBench-RAG,1200000,1200000,1000,10000,0.5,0.05,7124582400,4987207680,80344331,24936038,1353670656,210175180,21373747,8549498,26946343,8850578193,5842157568000,62696325120000,1.0,0.00151495,0.0001411658
LegalBench-RAG,1200000,1200000,1000,10000,0.5,0.1,7124582400,4987207680,82481706,35622912,1353670656,224424345,21373747,9974415,29112216,8881242397,5842157568000,62696325120000,1.0,0.0015202,0.0001416549
LegalBench-RAG,1200000,1200000,1000,10000,0.5,0.2,7124582400,4987207680,86756455,56996659,1353670656,252922675,21373747,12824248,33443962,8942570802,5842157568000,62696325120000,1.0,0.0015307,0.0001426331
LegalBench-RAG,1200000,1200000,1000,10000,0.5,0.5,7124582400,4987207680,99580704,121117900,1353670656,338417664,21373747,21373747,46439201,9126556019,5842157568000,62696325120000,1.0,0.00156219,0.0001455676
LegalBench-RAG,1200000,1200000,1000,10000,0.8,0.0,7124582400,4987207680,78206956,14249164,1396418150,270734131,21373747,7124582,30765119,8943454249,6269632512000,62696325120000,1.0,0.00142647,0.0001426472
LegalBench-RAG,1200000,1200000,1000,10000,0.8,0.01,7124582400,4987207680,78634431,16386539,1396418150,275293863,21373747,7409565,31335086,8951433781,6269632512000,62696325120000,1.0,0.00142774,0.0001427745
LegalBench-RAG,1200000,1200000,1000,10000,0.8,0.05,7124582400,4987207680,80344331,24936038,1396418150,293532794,21373747,8549498,33614952,8983351910,6269632512000,62696325120000,1.0,0.00143284,0.0001432835
LegalBench-RAG,1200000,1200000,1000,10000,0.8,0.1,7124582400,4987207680,82481706,35622912,1396418150,316331458,21373747,9974415,36464785,9023249573,6269632512000,62696325120000,1.0,0.0014392,0.0001439199
LegalBench-RAG,1200000,1200000,1000,10000,0.8,0.2,7124582400,4987207680,86756455,56996659,1396418150,361928785,21373747,12824248,42164451,9103044895,6269632512000,62696325120000,1.0,0.00145193,0.0001451926
LegalBench-RAG,1200000,1200000,1000,10000,0.8,0.5,7124582400,4987207680,99580704,121117900,1396418150,498720768,21373747,21373747,59263449,9342430865,6269632512000,62696325120000,1.0,0.00149011,0.0001490108
LegalBench-RAG,1200000,1200000,1000,10000,0.95,0.0,7124582400,4987207680,78206956,14249164,1417791897,308138188,21373747,7124582,33757444,9005224378,6483369983999,62696325120000,1.0,0.00138897,0.0001436324
LegalBench-RAG,1200000,1200000,1000,10000,0.95,0.01,7124582400,4987207680,78634431,16386539,1417791897,313552871,21373747,7409565,34395807,9014127257,6483369983999,62696325120000,1.0,0.00139035,0.0001437744
LegalBench-RAG,1200000,1200000,1000,10000,0.95,0.05,7124582400,4987207680,80344331,24936038,1417791897,335211601,21373747,8549498,36949257,9049738769,6483369983999,62696325120000,1.0,0.00139584,0.0001443424
LegalBench-RAG,1200000,1200000,1000,10000,0.95,0.1,7124582400,4987207680,82481706,35622912,1417791897,362285015,21373747,9974415,40141070,9094253162,6483369983999,62696325120000,1.0,0.0014027,0.0001450524
LegalBench-RAG,1200000,1200000,1000,10000,0.95,0.2,7124582400,4987207680,86756455,56996659,1417791897,416431841,21373747,12824248,46524696,9183281943,6483369983999,62696325120000,1.0,0.00141644,0.0001464724
LegalBench-RAG,1200000,1200000,1000,10000,0.95,0.5,7124582400,4987207680,99580704,121117900,1417791897,578872320,21373747,21373747,65675573,9450368288,6483369983999,62696325120000,1.0,0.00145763,0.0001507324
LegalBench-RAG,1200000,1200000,1000,100000,0.2,0.0,7124582400,4987207680,78206956,14249164,1310923161,121117900,21373747,7124582,18795821,8696373731,5414682624000,626963251200000,1.0,0.00160607,1.38706e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.2,0.01,7124582400,4987207680,78634431,16386539,1310923161,122257833,21373747,7409565,19092204,8700659880,5414682624000,626963251200000,1.0,0.00160686,1.38775e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.2,0.05,7124582400,4987207680,80344331,24936038,1310923161,126817566,21373747,8549498,20277734,8717804475,5414682624000,626963251200000,1.0,0.00161003,1.39048e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.2,0.1,7124582400,4987207680,82481706,35622912,1310923161,132517232,21373747,9974415,21759647,8739235220,5414682624000,626963251200000,1.0,0.00161399,1.3939e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.2,0.2,7124582400,4987207680,86756455,56996659,1310923161,143916564,21373747,12824248,24723474,8782096708,5414682624000,626963251200000,1.0,0.0016219,1.40074e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.2,0.5,7124582400,4987207680,99580704,121117900,1310923161,178114560,21373747,21373747,33614952,8910681171,5414682624000,626963251200000,1.0,0.00164565,1.42124e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.5,0.0,7124582400,4987207680,78206956,14249164,1353670656,195926016,21373747,7124582,24780470,8819913991,5842157568000,626963251200000,1.0,0.0015097,1.40677e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.5,0.01,7124582400,4987207680,78634431,16386539,1353670656,198775848,21373747,7409565,25213645,8826046831,5842157568000,626963251200000,1.0,0.00151075,1.40775e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.5,0.05,7124582400,4987207680,80344331,24936038,1353670656,210175180,21373747,8549498,26946343,8850578193,5842157568000,626963251200000,1.0,0.00151495,1.41166e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.5,0.1,7124582400,4987207680,82481706,35622912,1353670656,224424345,21373747,9974415,29112216,8881242397,5842157568000,626963251200000,1.0,0.0015202,1.41655e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.5,0.2,7124582400,4987207680,86756455,56996659,1353670656,252922675,21373747,12824248,33443962,8942570802,5842157568000,626963251200000,1.0,0.0015307,1.42633e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.5,0.5,7124582400,4987207680,99580704,121117900,1353670656,338417664,21373747,21373747,46439201,9126556019,5842157568000,626963251200000,1.0,0.00156219,1.45568e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.8,0.0,7124582400,4987207680,78206956,14249164,1396418150,270734131,21373747,7124582,30765119,8943454249,6269632512000,626963251200000,1.0,0.00142647,1.42647e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.8,0.01,7124582400,4987207680,78634431,16386539,1396418150,275293863,21373747,7409565,31335086,8951433781,6269632512000,626963251200000,1.0,0.00142774,1.42774e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.8,0.05,7124582400,4987207680,80344331,24936038,1396418150,293532794,21373747,8549498,33614952,8983351910,6269632512000,626963251200000,1.0,0.00143284,1.43284e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.8,0.1,7124582400,4987207680,82481706,35622912,1396418150,316331458,21373747,9974415,36464785,9023249573,6269632512000,626963251200000,1.0,0.0014392,1.4392e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.8,0.2,7124582400,4987207680,86756455,56996659,1396418150,361928785,21373747,12824248,42164451,9103044895,6269632512000,626963251200000,1.0,0.00145193,1.45193e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.8,0.5,7124582400,4987207680,99580704,121117900,1396418150,498720768,21373747,21373747,59263449,9342430865,6269632512000,626963251200000,1.0,0.00149011,1.49011e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.95,0.0,7124582400,4987207680,78206956,14249164,1417791897,308138188,21373747,7124582,33757444,9005224378,6483369983999,626963251200000,1.0,0.00138897,1.43632e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.95,0.01,7124582400,4987207680,78634431,16386539,1417791897,313552871,21373747,7409565,34395807,9014127257,6483369983999,626963251200000,1.0,0.00139035,1.43774e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.95,0.05,7124582400,4987207680,80344331,24936038,1417791897,335211601,21373747,8549498,36949257,9049738769,6483369983999,626963251200000,1.0,0.00139584,1.44342e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.95,0.1,7124582400,4987207680,82481706,35622912,1417791897,362285015,21373747,9974415,40141070,9094253162,6483369983999,626963251200000,1.0,0.0014027,1.45052e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.95,0.2,7124582400,4987207680,86756455,56996659,1417791897,416431841,21373747,12824248,46524696,9183281943,6483369983999,626963251200000,1.0,0.00141644,1.46472e-05
LegalBench-RAG,1200000,1200000,1000,100000,0.95,0.5,7124582400,4987207680,99580704,121117900,1417791897,578872320,21373747,21373747,65675573,9450368288,6483369983999,626963251200000,1.0,0.00145763,1.50732e-05
MS-MARCO-RBAC,8000000,8000000,10,1000,0.2,0.0,45232128000,31662489599,290462729,90464256,8322711552,768946176,135696384,45232128,102845563,54988486788,343764172800,39804272640000,1.0,0.15995991,0.001381472
MS-MARCO-RBAC,8000000,8000000,10,1000,0.2,0.01,45232128000,31662489599,293176657,104033894,8322711552,776183316,135696384,47041413,104727220,55015698436,343764172800,39804272640000,1.0,0.16003907,0.0013821556
MS-MARCO-RBAC,8000000,8000000,10,1000,0.2,0.05,45232128000,31662489599,304032368,158312448,8322711552,805131878,135696384,54278553,112253846,55124545029,343764172800,39804272640000,1.0,0.1603557,0.0013848901
MS-MARCO-RBAC,8000000,8000000,10,1000,0.2,0.1,45232128000,31662489599,317602006,226160640,8322711552,841317580,135696384,63324979,121662128,55260603269,343764172800,39804272640000,1.0,0.16075149,0.0013883083
MS-MARCO-RBAC,8000000,8000000,10,1000,0.2,0.2,45232128000,31662489599,344741283,361857024,8322711552,913688985,135696384,81417830,140478694,55532719752,343764172800,39804272640000,1.0,0.16154307,0.0013951447
MS-MARCO-RBAC,8000000,8000000,10,1000,0.2,0.5,45232128000,31662489599,426159113,768946176,8322711552,1130803200,135696384,135696384,196928389,56349069198,343764172800,39804272640000,1.0,0.16391781,0.0014156538
MS-MARCO-RBAC,8000000,8000000,10,1000,0.5,0.0,45232128000,31662489599,290462729,90464256,8594104320,1243883520,135696384,45232128,140840551,55772811888,370903449600,39804272640000,1.0,0.15037016,0.0014011765
MS-MARCO-RBAC,8000000,8000000,10,1000,0.5,0.01,45232128000,31662489599,293176657,104033894,8594104320,1261976371,135696384,47041413,143590664,55811747703,370903449600,39804272640000,1.0,0.15047514,0.0014021547
MS-MARCO-RBAC,8000000,8000000,10,1000,0.5,0.05,45232128000,31662489599,304032368,158312448,8594104320,1334347776,135696384,54278553,154591118,55967490967,370903449600,39804272640000,1.0,0.15089504,0.0014060674
MS-MARCO-RBAC,8000000,8000000,10,1000,0.5,0.1,45232128000,31662489599,317602006,226160640,8594104320,1424812032,135696384,63324979,168341684,56162170045,370903449600,39804272640000,1.0,0.15141992,0.0014109583
MS-MARCO-RBAC,8000000,8000000,10,1000,0.5,0.2,45232128000,31662489599,344741283,361857024,8594104320,1605740544,135696384,81417830,195842818,56551528203,370903449600,39804272640000,1.0,0.15246967,0.0014207401
MS-MARCO-RBAC,8000000,8000000,10,1000,0.5,0.5,45232128000,31662489599,426159113,768946176,8594104320,2148526080,135696384,135696384,278346220,57719602677,370903449600,39804272640000,1.0,0.15561894,0.0014500856
MS-MARCO-RBAC,8000000,8000000,10,1000,0.8,0.0,45232128000,31662489599,290462729,90464256,8865497088,1718820864,135696384,45232128,178835538,56557136987,398042726400,39804272640000,1.0,0.14208811,0.0014208811
MS-MARCO-RBAC,8000000,8000000,10,1000,0.8,0.01,45232128000,31662489599,293176657,104033894,8865497088,1747769425,135696384,47041413,182454108,56607796969,398042726400,39804272640000,1.0,0.14221538,0.0014221538
MS-MARCO-RBAC,8000000,8000000,10,1000,0.8,0.05,45232128000,31662489599,304032368,158312448,8865497088,1863563673,135696384,54278553,196928389,56810436903,398042726400,39804272640000,1.0,0.14272447,0.0014272447
MS-MARCO-RBAC,8000000,8000000,10,1000,0.8,0.1,45232128000,31662489599,317602006,226160640,8865497088,2008306483,135696384,63324979,215021241,57063736821,398042726400,39804272640000,1.0,0.14336083,0.0014336083
MS-MARCO-RBAC,8000000,8000000,10,1000,0.8,0.2,45232128000,31662489599,344741283,361857024,8865497088,2297792102,135696384,81417830,251206943,57570336654,398042726400,39804272640000,1.0,0.14463356,0.0014463356
MS-MARCO-RBAC,8000000,8000000,10,1000,0.8,0.5,45232128000,31662489599,426159113,768946176,8865497088,3166248960,135696384,135696384,359764050,59090136155,398042726400,39804272640000,1.0,0.14845174,0.0014845174
MS-MARCO-RBAC,8000000,8000000,10,1000,0.95,0.0,45232128000,31662489599,290462729,90464256,9001193472,1956289536,135696384,45232128,197833032,56949299537,411612364799,39804272640000,1.0,0.13835663,0.0014307333
MS-MARCO-RBAC,8000000,8000000,10,1000,0.95,0.01,45232128000,31662489599,293176657,104033894,9001193472,1990665953,135696384,47041413,201885831,57005821604,411612364799,39804272640000,1.0,0.13849395,0.0014321533
MS-MARCO-RBAC,8000000,8000000,10,1000,0.95,0.05,45232128000,31662489599,304032368,158312448,9001193472,2128171622,135696384,54278553,218097025,57231909872,411612364799,39804272640000,1.0,0.13904322,0.0014378333
MS-MARCO-RBAC,8000000,8000000,10,1000,0.95,0.1,45232128000,31662489599,317602006,226160640,9001193472,2300053708,135696384,63324979,238361019,57514520208,411612364799,39804272640000,1.0,0.13972982,0.0014449333
MS-MARCO-RBAC,8000000,8000000,10,1000,0.95,0.2,45232128000,31662489599,344741283,361857024,9001193472,2643817881,135696384,81417830,278889005,58079740879,411612364799,39804272640000,1.0,0.141103,0.0014591333
MS-MARCO-RBAC,8000000,8000000,10,1000,0.95,0.5,45232128000,31662489599,426159113,768946176,9001193472,3675110400,135696384,135696384,400472965,59775402894,411612364799,39804272640000,1.0,0.14522256,0.0015017333
MS-MARCO-RBAC,8000000,8000000,10,10000,0.2,0.0,45232128000,31662489599,290462729,90464256,8322711552,768946176,135696384,45232128,102845563,54988486788,343764172800,398042726400000,1.0,0.15995991,0.0001381472
